,Season,Venue,City,innings,batter,Match_Played,Balls_Faced,Runs,4s,6s,Out,Not_Out,Strike_Rate,Avg,Explosivity_Rating,Running_Rating,Finisher_Rating
2282,2011,Feroz Shah Kotla,Delhi,2,PC Valthaty,1,10,14,0,2,1.0,0.0,15.0,24.0,3.0,13.0,1.0
1988,2010,Sawai Mansingh Stadium,Jaipur,1,AA Jhunjhunwala,1,22,13,1,0,1.0,0.0,14.0,35.0,2.0,13.0,1.0
8432,2019,"Wankhede Stadium, Mumbai",Mumbai,2,V Shankar,1,18,12,0,0,1.0,0.0,13.0,30.0,1.0,13.0,1.0
8416,2019,"Wankhede Stadium, Mumbai",Mumbai,2,MS Dhoni,1,22,12,0,0,1.0,0.0,13.0,34.0,1.0,13.0,1.0
1091,2009,Newlands,Cape Town,2,P Kumar,1,6,14,0,2,0.0,1.0,15.0,14.0,3.0,13.0,2.0
7475,2018,Maharashtra Cricket Association Stadium,Pune,2,HH Pandya,1,8,13,0,1,0.0,1.0,14.0,13.0,2.0,13.0,2.0
3918,2013,M Chinnaswamy Stadium,Bangalore,1,DA Warner,1,14,15,3,0,1.0,0.0,16.0,29.0,4.0,13.0,1.0
4146,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,DJ Hussey,1,14,13,1,0,1.0,0.0,14.0,27.0,2.0,13.0,1.0
8841,2021,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,SO Hetmyer,1,9,14,2,0,0.0,1.0,15.0,14.0,3.0,13.0,2.0
9255,2022,"Brabourne Stadium, Mumbai",Mumbai,1,JDS Neesham,1,12,14,2,0,1.0,0.0,15.0,26.0,3.0,13.0,1.0
8144,2019,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,Mohammad Nabi,1,7,12,0,0,1.0,0.0,13.0,19.0,1.0,13.0,1.0
4311,2013,Sawai Mansingh Stadium,Jaipur,1,P Kumar,1,8,15,2,1,1.0,0.0,16.0,23.0,4.0,13.0,1.0
3520,2012,Subrata Roy Sahara Stadium,Pune,1,RJ Peterson,1,14,13,1,0,1.0,0.0,14.0,27.0,2.0,13.0,1.0
1387,2010,"Brabourne Stadium, Mumbai",Mumbai,1,C Madan,1,21,15,3,0,1.0,0.0,16.0,36.0,4.0,13.0,1.0
1706,2010,Himachal Pradesh Cricket Association Stadium,Dharamsala,2,JA Morkel,1,8,14,2,0,0.0,1.0,15.0,14.0,3.0,13.0,2.0
7180,2018,"Arun Jaitley Stadium, Delhi",Delhi,2,RG Sharma,1,12,13,1,0,1.0,0.0,14.0,25.0,2.0,13.0,1.0
544,2008,Sawai Mansingh Stadium,Jaipur,1,S Badrinath,1,14,15,3,0,1.0,0.0,16.0,29.0,4.0,13.0,1.0
2511,2011,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,RG Sharma,1,15,13,1,0,1.0,0.0,14.0,28.0,2.0,13.0,1.0
1861,2010,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,S Badrinath,3,20,14,2,0,3.0,0.0,15.0,20.666666666666668,3.0,13.0,1.0
2007,2010,Sawai Mansingh Stadium,Jaipur,1,SS Tiwary,1,11,15,3,0,1.0,0.0,16.0,26.0,4.0,13.0,1.0
7490,2018,Maharashtra Cricket Association Stadium,Pune,2,SS Iyer,1,14,13,1,0,1.0,0.0,14.0,27.0,2.0,13.0,1.0
7708,2018,"Wankhede Stadium, Mumbai",Mumbai,1,Mohammad Nabi,1,10,14,2,0,1.0,0.0,15.0,24.0,3.0,13.0,1.0
3604,2012,"Wankhede Stadium, Mumbai",Mumbai,1,M Kartik,1,9,14,1,1,0.0,1.0,15.0,14.0,3.0,13.0,2.0
3816,2013,Feroz Shah Kotla,Delhi,2,BMAJ Mendis,1,17,12,0,0,1.0,0.0,13.0,29.0,1.0,13.0,1.0
5115,2015,"Brabourne Stadium, Mumbai",Mumbai,1,JP Faulkner,2,10,14,2,0,1.0,1.0,15.0,24.0,3.0,13.0,2.0
9909,2022,"Wankhede Stadium, Mumbai",Mumbai,1,KK Nair,1,13,13,1,0,1.0,0.0,14.0,26.0,2.0,13.0,1.0
4102,2013,Maharashtra Cricket Association Stadium,Pune,2,MR Marsh,1,13,14,1,1,1.0,0.0,15.0,27.0,3.0,13.0,1.0
8953,2021,Sharjah Cricket Stadium,Sharjah,1,R Tewatia,1,20,12,0,0,1.0,0.0,13.0,32.0,1.0,13.0,1.0
4925,2014,"Sardar Patel Stadium, Motera",Ahmedabad,2,KP Pietersen,1,20,13,1,0,1.0,0.0,14.0,33.0,2.0,13.0,1.0
3446,2012,Sawai Mansingh Stadium,Jaipur,2,GB Hogg,1,11,13,1,0,1.0,0.0,14.0,24.0,2.0,13.0,1.0
5670,2015,"Sardar Patel Stadium, Motera",Ahmedabad,2,MG Johnson,1,8,13,1,0,0.0,1.0,14.0,13.0,2.0,13.0,2.0
2486,2011,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,JJ van der Wath,1,11,14,1,1,0.0,1.0,15.0,14.0,3.0,13.0,2.0
9300,2022,"Brabourne Stadium, Mumbai",Mumbai,1,SA Yadav,1,11,13,0,1,1.0,0.0,14.0,24.0,2.0,13.0,1.0
3913,2013,M Chinnaswamy Stadium,Bangalore,1,BJ Hodge,1,17,13,1,0,1.0,0.0,14.0,30.0,2.0,13.0,1.0
3914,2013,M Chinnaswamy Stadium,Bangalore,1,BJ Rohrer,1,14,14,2,0,1.0,0.0,15.0,28.0,3.0,13.0,1.0
4933,2014,"Sardar Patel Stadium, Motera",Ahmedabad,2,R Shukla,1,12,14,2,0,1.0,0.0,15.0,26.0,3.0,13.0,1.0
4318,2013,Sawai Mansingh Stadium,Jaipur,1,RA Jadeja,1,15,12,0,0,0.0,1.0,13.0,12.0,1.0,13.0,2.0
5054,2014,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,1,WP Saha,1,10,14,1,1,1.0,0.0,15.0,24.0,3.0,13.0,1.0
1026,2009,Newlands,Cape Town,1,DPMD Jayawardene,2,16,13,1,0,2.0,0.0,14.0,21.0,2.0,13.0,1.0
9493,2022,"Dr DY Patil Sports Academy, Mumbai",Mumbai,2,F du Plessis,2,13,13,1,0,2.0,0.0,14.0,19.5,2.0,13.0,1.0
4428,2013,Subrata Roy Sahara Stadium,Pune,2,AC Gilchrist,1,10,15,2,1,1.0,0.0,16.0,25.0,4.0,13.0,1.0
5015,2014,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,1,DA Miller,1,10,14,2,0,1.0,0.0,15.0,24.0,3.0,13.0,1.0
4629,2014,"Eden Gardens, Kolkata",Kolkata,2,AB de Villiers,1,13,13,1,0,1.0,0.0,14.0,26.0,2.0,13.0,1.0
900,2009,Kingsmead,Durban,2,RR Powar,3,12,13,1,0,0.0,3.0,14.0,13.0,2.0,13.0,4.0
3545,2012,Subrata Roy Sahara Stadium,Pune,2,CJ Ferguson,1,18,12,0,0,1.0,0.0,13.0,30.0,1.0,13.0,1.0
2493,2011,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,LR Shukla,2,10,14,2,0,1.0,1.0,15.0,24.0,3.0,13.0,2.0
1480,2010,"Dr DY Patil Sports Academy, Mumbai",Mumbai,1,R McLaren,1,16,13,1,0,0.0,1.0,14.0,13.0,2.0,13.0,2.0
6326,2016,Saurashtra Cricket Association Stadium,Rajkot,1,DR Smith,2,14,15,3,0,1.0,1.0,16.0,29.0,4.0,13.0,2.0
4361,2013,Shaheed Veer Narayan Singh International Stadium,Raipur,1,BJ Rohrer,1,14,13,1,0,1.0,0.0,14.0,27.0,2.0,13.0,1.0
7680,2018,Sawai Mansingh Stadium,Jaipur,2,RA Tripathi,2,14,13,1,0,2.0,0.0,14.0,20.0,2.0,13.0,1.0
6896,2017,Rajiv Gandhi International Stadium,Hyderabad,1,Basil Thampi,1,8,13,0,1,0.0,1.0,14.0,13.0,2.0,13.0,2.0
3078,2012,Himachal Pradesh Cricket Association Stadium,Dharamsala,1,JA Morkel,1,8,14,1,1,1.0,0.0,15.0,22.0,3.0,13.0,1.0
3024,2012,Feroz Shah Kotla,Delhi,1,RA Jadeja,1,17,13,1,0,1.0,0.0,14.0,30.0,2.0,13.0,1.0
453,2008,Rajiv Gandhi International Stadium,Hyderabad,1,RP Singh,4,10,14,1,1,2.0,2.0,15.0,19.0,3.0,13.0,3.0
5875,2016,"Eden Gardens, Kolkata",Kolkata,1,NLTC Perera,1,11,13,0,1,1.0,0.0,14.0,24.0,2.0,13.0,1.0
6720,2017,M Chinnaswamy Stadium,Bangalore,2,Ishan Kishan,1,11,16,4,0,1.0,0.0,17.0,27.0,5.0,13.0,1.0
5883,2016,"Eden Gardens, Kolkata",Kolkata,1,SS Tiwary,1,12,13,1,0,1.0,0.0,14.0,25.0,2.0,13.0,1.0
5039,2014,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,1,R Rampaul,1,13,13,0,1,1.0,0.0,14.0,26.0,2.0,13.0,1.0
7172,2018,"Arun Jaitley Stadium, Delhi",Delhi,2,Mandeep Singh,1,14,13,0,1,1.0,0.0,14.0,27.0,2.0,13.0,1.0
3525,2012,Subrata Roy Sahara Stadium,Pune,1,SL Malinga,1,14,14,1,1,1.0,0.0,15.0,28.0,3.0,13.0,1.0
7495,2018,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,AJ Finch,2,7,14,1,1,1.0,1.0,15.0,21.0,3.0,13.0,2.0
9195,2021,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2,GD Phillips,1,8,14,1,1,0.0,1.0,15.0,14.0,3.0,13.0,2.0
2743,2011,Sawai Mansingh Stadium,Jaipur,1,RG Sharma,1,22,13,1,0,1.0,0.0,14.0,35.0,2.0,13.0,1.0
7500,2018,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,DT Christian,1,13,13,0,1,1.0,0.0,14.0,26.0,2.0,13.0,1.0
2322,2011,Himachal Pradesh Cricket Association Stadium,Dharamsala,2,M Kaif,1,11,15,3,0,1.0,0.0,16.0,26.0,4.0,13.0,1.0
3566,2012,Subrata Roy Sahara Stadium,Pune,2,P Negi,1,11,14,2,0,1.0,0.0,15.0,25.0,3.0,13.0,1.0
9641,2022,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,2,Ramandeep Singh,1,17,12,0,0,1.0,0.0,13.0,29.0,1.0,13.0,1.0
6981,2017,Rajiv Gandhi International Stadium,Hyderabad,2,YK Pathan,2,14,12,0,0,1.0,1.0,13.0,26.0,1.0,13.0,2.0
7675,2018,Sawai Mansingh Stadium,Jaipur,2,Mohammed Siraj,1,13,14,2,0,1.0,0.0,15.0,27.0,3.0,13.0,1.0
3569,2012,Subrata Roy Sahara Stadium,Pune,2,R Dravid,1,16,14,2,0,1.0,0.0,15.0,30.0,3.0,13.0,1.0
6112,2016,M Chinnaswamy Stadium,Bangalore,2,MM Sharma,1,12,14,2,0,1.0,0.0,15.0,26.0,3.0,13.0,1.0
2040,2010,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,1,MJ Lumb,1,10,15,2,1,1.0,0.0,16.0,25.0,4.0,13.0,1.0
5121,2015,"Brabourne Stadium, Mumbai",Mumbai,1,SPD Smith,1,11,14,2,0,1.0,0.0,15.0,25.0,3.0,13.0,1.0
4229,2013,Rajiv Gandhi International Stadium,Hyderabad,1,SR Tendulkar,1,14,14,2,0,1.0,0.0,15.0,28.0,3.0,13.0,1.0
3168,2012,M Chinnaswamy Stadium,Bangalore,2,JEC Franklin,1,13,13,0,1,1.0,0.0,14.0,26.0,2.0,13.0,1.0
7766,2018,"Wankhede Stadium, Mumbai",Mumbai,2,SN Thakur,1,5,15,3,0,0.0,1.0,16.0,15.0,4.0,13.0,2.0
1545,2010,"Eden Gardens, Kolkata",Kolkata,1,FY Fazal,1,13,13,1,0,1.0,0.0,14.0,26.0,2.0,13.0,1.0
1761,2010,M Chinnaswamy Stadium,Bangalore,1,WP Saha,1,15,13,0,1,1.0,0.0,14.0,28.0,2.0,13.0,1.0
729,2009,De Beers Diamond Oval,Kimberley,1,HH Gibbs,1,13,13,1,0,1.0,0.0,14.0,26.0,2.0,13.0,1.0
7894,2019,"Eden Gardens, Kolkata",Kolkata,1,AD Nath,1,16,13,0,1,1.0,0.0,14.0,29.0,2.0,13.0,1.0
5153,2015,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,A Ashish Reddy,1,9,13,0,1,0.0,1.0,14.0,13.0,2.0,13.0,2.0
359,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,JDP Oram,1,11,13,0,1,1.0,0.0,14.0,24.0,2.0,13.0,1.0
9899,2022,"Wankhede Stadium, Mumbai",Mumbai,1,Harpreet Brar,1,18,14,1,1,1.0,0.0,15.0,32.0,3.0,13.0,1.0
6854,2017,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,R Tewatia,1,8,15,3,0,0.0,1.0,16.0,15.0,4.0,13.0,2.0
783,2009,Kingsmead,Durban,1,GJ Bailey,1,12,15,3,0,1.0,0.0,16.0,27.0,4.0,13.0,1.0
7846,2019,"Arun Jaitley Stadium, Delhi",Delhi,2,SE Rutherford,2,9,13,0,1,1.0,1.0,14.0,22.0,2.0,13.0,2.0
4461,2013,Subrata Roy Sahara Stadium,Pune,2,SR Tendulkar,1,15,15,3,0,1.0,0.0,16.0,30.0,4.0,13.0,1.0
7104,2017,"Wankhede Stadium, Mumbai",Mumbai,2,Harbhajan Singh,4,10,13,0,1,0.0,4.0,14.0,13.0,2.0,13.0,5.0
509,2008,Rajiv Gandhi International Stadium,Hyderabad,2,Yuvraj Singh,1,10,14,2,0,1.0,0.0,15.0,24.0,3.0,13.0,1.0
3006,2012,Feroz Shah Kotla,Delhi,1,F du Plessis,1,13,15,3,0,1.0,0.0,16.0,28.0,4.0,13.0,1.0
8569,2020,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2,R Ashwin,1,13,14,2,0,0.0,1.0,15.0,14.0,3.0,13.0,2.0
1693,2010,Feroz Shah Kotla,Delhi,2,V Kohli,1,11,13,1,0,1.0,0.0,14.0,24.0,2.0,13.0,1.0
2542,2011,Nehru Stadium,Kochi,1,MS Dhoni,1,13,14,1,1,0.0,1.0,15.0,14.0,3.0,13.0,2.0
6060,2016,M Chinnaswamy Stadium,Bangalore,1,NLTC Perera,1,8,14,1,1,1.0,0.0,15.0,22.0,3.0,13.0,1.0
9643,2022,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,2,S Dube,1,14,13,0,1,1.0,0.0,14.0,27.0,2.0,13.0,1.0
2912,2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2,DJ Harris,1,14,15,3,0,1.0,0.0,16.0,29.0,4.0,13.0,1.0
7687,2018,Sawai Mansingh Stadium,Jaipur,2,TG Southee,1,17,14,2,0,1.0,0.0,15.0,31.0,3.0,13.0,1.0
6652,2017,Holkar Cricket Stadium,Indore,2,HH Pandya,1,4,15,2,1,0.0,1.0,16.0,15.0,4.0,13.0,2.0
4689,2014,Feroz Shah Kotla,Delhi,2,WP Saha,1,15,13,1,0,1.0,0.0,14.0,28.0,2.0,13.0,1.0
1847,2010,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,KD Karthik,1,17,13,1,0,1.0,0.0,14.0,30.0,2.0,13.0,1.0
2418,2011,M Chinnaswamy Stadium,Bangalore,2,P Kumar,1,8,15,2,1,0.0,1.0,16.0,15.0,4.0,13.0,2.0
3766,2013,Feroz Shah Kotla,Delhi,1,BB Samantray,1,12,14,2,0,1.0,0.0,15.0,26.0,3.0,13.0,1.0
4578,2014,Barabati Stadium,Cuttack,1,WP Saha,1,9,15,3,0,1.0,0.0,16.0,24.0,4.0,13.0,1.0
9746,2022,Maharashtra Cricket Association Stadium,Pune,1,V Shankar,1,20,13,1,0,1.0,0.0,14.0,33.0,2.0,13.0,1.0
9777,2022,Maharashtra Cricket Association Stadium,Pune,2,JD Unadkat,1,7,12,0,1,1.0,0.0,13.0,19.0,2.0,12.0,1.0
9391,2022,"Brabourne Stadium, Mumbai",Mumbai,2,SN Khan,1,14,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
759,2009,De Beers Diamond Oval,Kimberley,2,SK Raina,1,12,13,1,1,1.0,0.0,14.0,25.0,3.0,12.0,1.0
7092,2017,"Wankhede Stadium, Mumbai",Mumbai,1,TM Head,1,15,12,1,0,1.0,0.0,13.0,27.0,2.0,12.0,1.0
1029,2009,Newlands,Cape Town,1,HH Gibbs,1,7,13,1,1,1.0,0.0,14.0,20.0,3.0,12.0,1.0
2275,2011,Feroz Shah Kotla,Delhi,2,J Syed Mohammad,1,10,13,2,0,0.0,1.0,14.0,13.0,3.0,12.0,2.0
6506,2017,"Eden Gardens, Kolkata",Kolkata,2,NV Ojha,1,12,11,0,0,0.0,1.0,12.0,11.0,1.0,12.0,2.0
4059,2013,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,G Gambhir,1,8,14,3,0,1.0,0.0,15.0,22.0,4.0,12.0,1.0
3157,2012,M Chinnaswamy Stadium,Bangalore,2,DAJ Bracewell,1,9,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
2801,2011,"Wankhede Stadium, Mumbai",Mumbai,1,R Sharma,2,9,13,1,1,1.0,1.0,14.0,22.0,3.0,12.0,2.0
4638,2014,"Eden Gardens, Kolkata",Kolkata,2,MA Starc,1,8,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
8291,2019,Sawai Mansingh Stadium,Jaipur,1,BCJ Cutting,1,9,13,1,1,0.0,1.0,14.0,13.0,3.0,12.0,2.0
4680,2014,Feroz Shah Kotla,Delhi,2,NV Ojha,1,3,13,0,2,0.0,1.0,14.0,13.0,3.0,12.0,2.0
1446,2010,"Brabourne Stadium, Mumbai",Mumbai,2,RG Sharma,1,14,11,0,0,1.0,0.0,12.0,25.0,1.0,12.0,1.0
9324,2022,"Brabourne Stadium, Mumbai",Mumbai,2,AT Rayudu,1,22,13,2,0,1.0,0.0,14.0,35.0,3.0,12.0,1.0
1127,2009,OUTsurance Oval,Bloemfontein,2,AS Raut,1,13,11,0,0,1.0,0.0,12.0,24.0,1.0,12.0,1.0
4241,2013,Rajiv Gandhi International Stadium,Hyderabad,2,AM Rahane,1,25,12,0,1,1.0,0.0,13.0,37.0,2.0,12.0,1.0
9768,2022,Maharashtra Cricket Association Stadium,Pune,2,D Pretorius,1,8,13,1,1,1.0,0.0,14.0,21.0,3.0,12.0,1.0
6501,2017,"Eden Gardens, Kolkata",Kolkata,2,MC Henriques,1,10,13,2,0,1.0,0.0,14.0,23.0,3.0,12.0,1.0
408,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,IK Pathan,2,12,13,2,0,1.0,1.0,14.0,25.0,3.0,12.0,2.0
111,2008,"Eden Gardens, Kolkata",Kolkata,2,Mohammad Hafeez,1,13,13,1,1,1.0,0.0,14.0,26.0,3.0,12.0,1.0
5730,2015,"Wankhede Stadium, Mumbai",Mumbai,1,SS Tiwary,1,11,13,2,0,0.0,1.0,14.0,13.0,3.0,12.0,2.0
4015,2013,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,DJ Bravo,2,8,12,1,0,0.0,2.0,13.0,12.0,2.0,12.0,3.0
6304,2016,Rajiv Gandhi International Stadium,Hyderabad,2,MK Pandey,1,11,11,0,0,0.0,1.0,12.0,11.0,1.0,12.0,2.0
1293,2009,SuperSport Park,Centurion,2,A Mishra,1,4,13,1,1,0.0,1.0,14.0,13.0,3.0,12.0,2.0
8926,2021,Sharjah Cricket Stadium,Sharjah,1,HV Patel,3,13,12,1,0,1.0,2.0,13.0,25.0,2.0,12.0,3.0
8745,2021,Dubai International Cricket Stadium,Dubai,2,SA Yadav,2,16,11,0,0,2.0,0.0,12.0,19.0,1.0,12.0,1.0
8048,2019,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,KA Pollard,1,12,13,2,0,0.0,1.0,14.0,13.0,3.0,12.0,2.0
2020,2010,Sawai Mansingh Stadium,Jaipur,2,MK Pandey,1,13,14,3,0,1.0,0.0,15.0,27.0,4.0,12.0,1.0
6905,2017,Rajiv Gandhi International Stadium,Hyderabad,1,KA Pollard,2,14,12,0,1,2.0,0.0,13.0,19.0,2.0,12.0,1.0
8429,2019,"Wankhede Stadium, Mumbai",Mumbai,2,SPD Smith,1,15,12,1,0,1.0,0.0,13.0,27.0,2.0,12.0,1.0
4133,2013,"Punjab Cricket Association Stadium, Mohali",Chandigarh,1,R Sathish,2,9,12,1,0,1.0,1.0,13.0,21.0,2.0,12.0,2.0
86,2008,"Eden Gardens, Kolkata",Kolkata,1,Umar Gul,2,6,13,0,2,1.0,1.0,14.0,19.0,3.0,12.0,2.0
7227,2018,"Eden Gardens, Kolkata",Kolkata,1,RA Jadeja,1,14,12,1,0,1.0,0.0,13.0,26.0,2.0,12.0,1.0
6892,2017,Rajiv Gandhi International Stadium,Hyderabad,1,AT Rayudu,1,16,12,1,0,1.0,0.0,13.0,28.0,2.0,12.0,1.0
8286,2019,Sawai Mansingh Stadium,Jaipur,1,AB de Villiers,1,9,13,2,0,1.0,0.0,14.0,22.0,3.0,12.0,1.0
3087,2012,Himachal Pradesh Cricket Association Stadium,Dharamsala,1,RA Jadeja,1,14,13,2,0,1.0,0.0,14.0,27.0,3.0,12.0,1.0
1453,2010,"Brabourne Stadium, Mumbai",Mumbai,2,TL Suman,1,17,11,0,0,1.0,0.0,12.0,28.0,1.0,12.0,1.0
479,2008,Rajiv Gandhi International Stadium,Hyderabad,2,JA Morkel,1,12,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
5588,2015,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,MG Johnson,2,10,12,0,1,0.0,2.0,13.0,12.0,2.0,12.0,3.0
1435,2010,"Brabourne Stadium, Mumbai",Mumbai,2,KD Karthik,1,14,11,0,0,1.0,0.0,12.0,25.0,1.0,12.0,1.0
4787,2014,M Chinnaswamy Stadium,Bangalore,2,PP Chawla,1,6,13,1,1,0.0,1.0,14.0,13.0,3.0,12.0,2.0
3183,2012,M Chinnaswamy Stadium,Bangalore,2,S Aravind,1,8,14,3,0,0.0,1.0,15.0,14.0,4.0,12.0,2.0
5752,2015,"Wankhede Stadium, Mumbai",Mumbai,2,HH Pandya,2,14,13,1,1,2.0,0.0,14.0,20.0,3.0,12.0,1.0
4289,2013,Sawai Mansingh Stadium,Jaipur,1,DA Warner,1,18,13,2,0,1.0,0.0,14.0,31.0,3.0,12.0,1.0
9287,2022,"Brabourne Stadium, Mumbai",Mumbai,1,R Ashwin,2,10,12,1,0,0.0,2.0,13.0,12.0,2.0,12.0,3.0
3692,2013,"Eden Gardens, Kolkata",Kolkata,1,Harbhajan Singh,1,9,14,3,0,1.0,0.0,15.0,23.0,4.0,12.0,1.0
8521,2020,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,2,AB de Villiers,1,10,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
302,2008,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,SC Ganguly,1,21,12,1,0,1.0,0.0,13.0,33.0,2.0,12.0,1.0
4535,2013,"Wankhede Stadium, Mumbai",Mumbai,2,PP Chawla,2,11,12,0,1,1.0,1.0,13.0,23.0,2.0,12.0,2.0
177,2008,Feroz Shah Kotla,Delhi,2,MS Gony,1,6,13,1,1,0.0,1.0,14.0,13.0,3.0,12.0,2.0
32,2008,"Dr DY Patil Sports Academy, Mumbai",Mumbai,2,AM Nayar,1,14,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
6413,2016,"Wankhede Stadium, Mumbai",Mumbai,1,R Vinay Kumar,1,11,12,0,1,1.0,0.0,13.0,23.0,2.0,12.0,1.0
3999,2013,M Chinnaswamy Stadium,Bangalore,3,AB de Villiers,1,4,13,0,2,0.0,1.0,14.0,13.0,3.0,12.0,2.0
465,2008,Rajiv Gandhi International Stadium,Hyderabad,1,WPUJC Vaas,2,9,12,0,1,1.0,1.0,13.0,21.0,2.0,12.0,2.0
5708,2015,"Wankhede Stadium, Mumbai",Mumbai,1,CH Gayle,1,13,13,1,1,1.0,0.0,14.0,26.0,3.0,12.0,1.0
7673,2018,Sawai Mansingh Stadium,Jaipur,2,MP Stoinis,1,16,11,0,0,1.0,0.0,12.0,27.0,1.0,12.0,1.0
4557,2013,"Wankhede Stadium, Mumbai",Mumbai,2,TM Dilshan,1,19,13,2,0,1.0,0.0,14.0,32.0,3.0,12.0,1.0
620,2008,"Wankhede Stadium, Mumbai",Mumbai,1,M Kaif,1,12,12,0,1,1.0,0.0,13.0,24.0,2.0,12.0,1.0
2300,2011,Himachal Pradesh Cricket Association Stadium,Dharamsala,1,JP Duminy,1,10,12,0,1,1.0,0.0,13.0,22.0,2.0,12.0,1.0
38,2008,"Dr DY Patil Sports Academy, Mumbai",Mumbai,2,M Kaif,1,9,12,0,1,1.0,0.0,13.0,21.0,2.0,12.0,1.0
1464,2010,"Dr DY Patil Sports Academy, Mumbai",Mumbai,1,BJ Hodge,1,12,13,1,1,1.0,0.0,14.0,25.0,3.0,12.0,1.0
2667,2011,Rajiv Gandhi International Stadium,Hyderabad,2,AM Nayar,1,10,13,2,0,0.0,1.0,14.0,13.0,3.0,12.0,2.0
419,2008,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,Mohammad Hafeez,1,12,13,1,1,1.0,0.0,14.0,25.0,3.0,12.0,1.0
2717,2011,Sawai Mansingh Stadium,Jaipur,1,DPMD Jayawardene,1,14,13,2,0,1.0,0.0,14.0,27.0,3.0,12.0,1.0
6426,2016,"Wankhede Stadium, Mumbai",Mumbai,2,AD Nath,1,11,12,1,0,1.0,0.0,13.0,23.0,2.0,12.0,1.0
7201,2018,"Eden Gardens, Kolkata",Kolkata,1,BA Stokes,1,13,11,0,0,1.0,0.0,12.0,24.0,1.0,12.0,1.0
3015,2012,Feroz Shah Kotla,Delhi,1,MS Dhoni,1,18,11,0,0,1.0,0.0,12.0,29.0,1.0,12.0,1.0
247,2008,M Chinnaswamy Stadium,Bangalore,2,MF Maharoof,1,8,13,1,1,0.0,1.0,14.0,13.0,3.0,12.0,2.0
9346,2022,"Brabourne Stadium, Mumbai",Mumbai,2,JD Unadkat,1,6,14,2,1,1.0,0.0,15.0,20.0,4.0,12.0,1.0
7670,2018,Sawai Mansingh Stadium,Jaipur,2,MK Lomror,1,12,11,0,0,1.0,0.0,12.0,23.0,1.0,12.0,1.0
2677,2011,Rajiv Gandhi International Stadium,Hyderabad,2,IK Pathan,1,16,12,1,0,1.0,0.0,13.0,28.0,2.0,12.0,1.0
5543,2015,Maharashtra Cricket Association Stadium,Pune,2,SPD Smith,1,13,12,1,0,1.0,0.0,13.0,25.0,2.0,12.0,1.0
642,2008,"Wankhede Stadium, Mumbai",Mumbai,1,Salman Butt,1,15,13,1,1,1.0,0.0,14.0,28.0,3.0,12.0,1.0
8424,2019,"Wankhede Stadium, Mumbai",Mumbai,2,S Gopal,1,7,13,2,0,0.0,1.0,14.0,13.0,3.0,12.0,2.0
9557,2022,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,1,HE van der Dussen,1,10,12,1,0,0.0,1.0,13.0,12.0,2.0,12.0,2.0
5665,2015,"Sardar Patel Stadium, Motera",Ahmedabad,2,DJ Hooda,1,4,13,0,2,1.0,0.0,14.0,17.0,3.0,12.0,1.0
3737,2013,"Eden Gardens, Kolkata",Kolkata,2,Harbhajan Singh,2,6,13,1,1,0.0,2.0,14.0,13.0,3.0,12.0,3.0
